Name,Type,Address,Contact,Note,zip,gcode,lat,lon
Chicago DPH - Austin Clinic,"Women, Infants, and Children","4909 W Division St Chicago, IL 60651",Phone: (312) 746-4796 TTY: None Fax: (312) 746-4799,Hours: M-F 8am-4pm Additional phone #: (312) 746-4797,60651,"4909, West Division Street, Austin, Chicago, Cook County, Illinois, 60651, United States",41.90224086603258,-87.74875638485311
Chicago DPH - Chicago Family Health Center,"Women, Infants, and Children","9119 S Exchange Ave Chicago, IL 60617",Phone: (773) 768-0373 TTY: None Fax: (773) 364-2390,"Hours: M, Th, F - 8:00am-5:00pmTu,W - 8:00am-4:00pmSa - 8:00am-12:00pm",60617,"South Chicago Health Center, 9119, South Exchange Avenue, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",41.729240250000004,-87.55221971979924
Chicago DPH - Englewood Neighborhood Health Center,"Women, Infants, and Children","641 W 63rd St Chicago, IL 60621",Phone: (312) 747-4814 TTY: None Fax: (312) 745-7654,"Hours: M,W-F 8am-4pm & T,Th 9am-5pm Additional Phone #s: (312) 747-4815, (312) 747-1241 ",60621,"Howard Brown Health 63rd Street, 641, West 63rd Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",41.779483,-87.6412817
Chicago DPH - Erie Family Health Center/Division,"Women, Infants, and Children","2418 W Division St Chicago, IL 60622",Phone: (312) 432-2651 TTY: None Fax: (978) 244-8132  Website: WIC@eriefamilyhealth.org,"Hours: M, T, Th., F 8:30am-5pm and W: 10:00 a.m.-5:00 p.m.  Additional phone number: 312-432-2654",60622,"2418, West Division Street, West Town, Chicago, Cook County, Illinois, 60622, United States",41.903088607041276,-87.68806807894562
Chicago DPH - Erie Family Health Center/Humboldt Park,"Women, Infants, and Children","2750 North Ave Chicago, IL 60647",Phone: (312) 432-4577 TTY: None Fax: (978) 244-8132  Website: WIC@eriefamilyhealth.org,"Hours: M, T, Th, F 8:30AM-5PM, W 10:00AM-5:00PM",60647,"North Avenue, West Chicago, DuPage County, Illinois, 60185, United States",41.9119254,-88.186731
Chicago DPH - Erie Family Health Center/Superior,"Women, Infants, and Children","1701 W Superior St Chicago, IL 60622",Phone: (312) 432-7335 TTY: None Fax: (978) 244-8132  Website: WIC@eriefamilyhealth.org,"Hours: M, T, Th, F: 8:30am-5pm W: 10:00am-5:00pmFirst Wed. of month 10:00am-6:00pmNote: Currently seeing participants at the Eric Family Health Center Humboldt Park Location ",60622,"Erie Neighborhood House, 1701, West Superior Street, Ukrainian Village, West Town, Chicago, Cook County, Illinois, 60622, United States",41.8948661,-87.6700632
Chicago DPH - Henry Booth House,"Women, Infants, and Children","2907 S Wabash Ave Chicago, IL 60616",Phone: (312) 949-2132 TTY: None Fax: (312) 225-3562,Hours: M-F 9:00am-4:30pm & Sat 9am-4pm ,60616,"2907-2925, South Wabash Avenue, Douglas, Chicago, Cook County, Illinois, 60616, United States",41.8414183,-87.6247463901189
Cook County Health - Belmont Cragin Health Center,"Women, Infants, and Children","5501 W. Fullerton Ave Chicago, IL 60639",Phone: (773) 782-8901 TTY: None Fax: (773) 395-9608,"Alternate Phone:  773-782-8902
Hours: M, Tu  8:00am-4:00pm",60639,"Belmont Cragin Health Center, 5501, West Fullerton Avenue, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",41.923703,-87.76368686258559
Cook County Health-Cottage Grove Health Center,"Women, Infants, and Children","1645 Cottage Grove Ave Ford Heights, IL 60411",Phone: (708) 753-5900 TTY: None Fax: (708) 753-5033,Hours: M-F 8:00-4:00 PM,60411,"Cottage Grove Health Center, 1645, Cottage Grove Avenue, Ford Heights, Bloom Township, Cook County, Illinois, 60411, United States",41.50417025,-87.59647844912865
Mile Square Health Center,"Women, Infants, and Children","1220 S Wood St Chicago, IL 60608",Phone: (312) 413-8819 TTY: None Fax: (312) 413-1879,"Hours:  Mon.-Fri. 8:30am-4:30pm, 2nd and 4th Wed. 10:30-6:30 pm",60608,"Mile Square Health Center, 1220, South Wood Street, Illinois Medical District, Near West Side, Chicago, Cook County, Illinois, 60608, United States",41.86638155,-87.67200832121996
Near North Health - Komed Holman Health Center,"Women, Infants, and Children","4259 S Berkeley Ave Chicago, IL 60653",Phone: (773) 268-7600 TTY: None Fax: (773) 268-9088,"Hours: M-F 8:00am-5:00pm2nd W 8:30am-7:30pm3rd Sa 9:00am-1:00pmPhone: (773) 268-7600, Extn: 2142",60653,"4259, South Berkeley Avenue, Oakland, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",41.81760591078203,-87.60052858859977
Near North Health - Louise Landau Health Center,"Women, Infants, and Children","800 N Kedzie Ave Chicago, IL 60651",Phone: (773) 826-3450 TTY: None Fax: (773) 826-3993,"Hours:  M-F 8:00am-4:30pmPhone:  (773) 826-3450, EXTN: 6245",60651,"Chase, 800, North Kedzie Avenue, Humboldt Park, Chicago, Cook County, Illinois, 60651, United States",41.8968432,-87.7072273
Near North Health - North Kostner,"Women, Infants, and Children","1520 N Kostner Ave Chicago, IL 60651",Phone: (312) 216-8039 TTY: None Fax: (773) 252-4876,Hours:  8:00am-4:30pm,60651,"North Kostner Health Clinic, 1520, North Kostner Avenue, Beat 2523, Humboldt Park, Chicago, Cook County, Illinois, 60651, United States",41.90848715,-87.73675964754298
Near North Health - Sunnyside Health Center,"Women, Infants, and Children","4138-4140 N. Broadway Chicago, IL 60613",Phone: (773) 878-8098 TTY: None Fax: (773) 271-1099,"Hours: M-F 8:30am-5:00pmPhone: (773) 878-8098, EXTN: 8203",60613,"North Broadway, Pine Grove, Lake View, Chicago, Lake View Township, Cook County, Illinois, 60613, United States",41.953254,-87.6496832
Near North Health - Winfield Moody Health Center,"Women, Infants, and Children","1276 N Clybourn Ave Chicago, IL 60610",Phone: (312) 337-1073 TTY: None Fax: (312) 337-5264,"Hours:M, W, Th, F 8:00am-4:30pmTu 8:30am-7:00pm2nd Sa 9:00am-1:00pmPhone: (312) 337-1073, EXTN: 4120",60610,"Winfield Moody Health Center, 1276, North Clybourn Avenue, River North, Near North Side, Chicago, Cook County, Illinois, 60610, United States",41.905230700000004,-87.64223467590574
Near North Health Service,"Women, Infants, and Children","4867 North Broadway Chicago, IL 60640",Phone: (773) 878-8098 TTY: None Fax: (773) 878-1954,**Uptown Community Health Center,60640,"Lurie Children's Pediatrics in Uptown, 4867, North Broadway, Asia on Argyle, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",41.9706872,-87.6589319
Near North Health Service - Chicago Nutrition Education Center (CNEC),"Women, Infants, and Children","1734 W Chicago Ave Chicago, IL 60622",Phone: (773) 227-8022 TTY: None Fax: (312) 447-2918,"Hours:  M-F 8:00am-4:30pm 1st and 3rd Sat. 9:00am-1:00pm
Phone:  (773) 227-8022, Extn: 3100",60622,"1734, West Chicago Avenue, West Town, Chicago, Cook County, Illinois, 60622, United States",41.89635125,-87.6711675756517
Roseland Community Hospital,"Women, Infants, and Children","11255 S Michigan Ave Chicago, IL 60628",Phone: (773) 785-1173 TTY: None Fax: (773) 785-7123,Phone: 773-785-1174  Hours: M-F 8:00am-4:00pm  Last TH of the month: 8:00am - 6:00pm,60628,"11255, South Michigan Avenue, Roseland, West Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States",41.69030888191264,-87.62091106661765
Sinai Community Institute - Bishop,"Women, Infants, and Children","4636 South Bishop Street Chicago, IL 60609",Phone: (773) 523-2980 TTY: None Fax: (773) 523-4108,,60609,"4636, South Bishop Street, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",41.809940879703994,-87.66145704845458
Sinai Community Institute - California,"Women, Infants, and Children","2735 W 69th St Chicago, IL 60629",Phone: (773) 434-5160 TTY: None Fax: (773) 434-5233,Hours: M - F 8:30am-4:30pm,60629,"2735, West 69th Street, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",41.768291089572244,-87.6911612102241
Sinai Community Institute - Lawndale,"Women, Infants, and Children","3812 W Ogden Ave Chicago, IL 60623",Phone: (872) 588-3392 TTY: None Fax: (872) 588-3321,Hours:  M - F 8:30am - 4:30pm,60623,"LCHC Belle Whaley, 3812, West Ogden Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States",41.8528533,-87.7204857
Sinai Community Institute - Ogden,"Women, Infants, and Children","2653 W Ogden Ave Chicago, IL 60608",Phone: (773) 257-6246 TTY: None Fax: (773) 257-1784,Hours:  M - F 8:30am-4:30pm  Open every 3rd Saturday 8:30am-3:30pm,60608,"Sinai Single Outpatient Center, 2653-2663, West Ogden Avenue, North Lawndale, Chicago, Cook County, Illinois, 60608, United States",41.8617056,-87.69294772565408
TCA Health - 130th Street,"Women, Infants, and Children","1029 E 130th St Chicago, IL 60628",Phone: (773) 995-6320 TTY: None Fax: (773) 995-1043,"Hours: M, T, Th, F: 8:30AM-5:30PM, W-9AM-6PM",60628,"1029, East 130th Street, Riverdale, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States",41.659866360655734,-87.59442914754098
TCA Health - 71st Street,"Women, Infants, and Children","1802 E 71st St Chicago, IL 60649",Phone: (773) 363-2500 TTY: None Fax: (773) 363-8441,"Hours: M, T, Th, F 8:30AM-5:30PM, W 9AM-6PM, 3rd  Sat. 9:00AM-1PM ",60649,"1802, East 71st Street, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",41.766263214285715,-87.58041492857143
TCA Health - 79th Street,"Women, Infants, and Children","1106 W 79th St Chicago, IL 60620",Phone: (773) 488-3048 TTY: None Fax: (773) 488-2288,"Hours: M, T, Th, F 8:30AM-5:30PM W-9AM-6PM., 2nd Sat-9AM-1PM",60620,"1106, West 79th Street, New Auburn, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",41.75060830648924,-87.65167177171035
"TCA Health, Inc - South Cottage Grove","Women, Infants, and Children","8425 S Cottage Grove Ave Chicago, IL 60619",Phone: (773) 846-7220 TTY: None Fax: (773) 846-5408,"M-9:00AM-6:00PM T, W, Th, F - 8:30AM-5:30PM",60619,"8425-8429, South Cottage Grove Avenue, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",41.74130675,-87.60453773381052
